"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 09 19:19:10 GMT 2023","Thu Nov 09 19:19:10 GMT 2023","42","Gradle suite","Gradle test","com.example.testng.StepTest","com.example.testng.StepTest","test with annotation steps","test with annotation steps",""
"passed","Thu Nov 09 19:19:10 GMT 2023","Thu Nov 09 19:19:10 GMT 2023","5","Gradle suite","Gradle test","com.example.testng.StepTest","com.example.testng.StepTest","test with lambda steps","test with lambda steps",""
